,Processing,Ag,Al,B,Be,Bi,Cd,Co,Cr,Cu,Er,Eu,Fe,Ga,Li,Mg,Mn,Ni,Pb,Sc,Si,Sn,Ti,V,Zn,Zr,Elongation (%),Tensile Strength (MPa),Yield Strength (MPa),class
993,Solutionised + Artificially over aged,0.0,0.89945,0.0,0.0,0.0,0.0,0.0,0.00215,0.0155,0.0,0.0,0.0012,0.0,0.0,0.0225,0.0006,0.0,0.0,0.0,0.001,0.0,0.0006,0.0,0.057,0.0,12.0,545.0,476.0,4
994,Solutionised + Artificially over aged,0.0,0.893625538,0.0,0.0,0.0,0.0,0.0,0.002301611,0.016011208,0.0,0.0,0.002501751,0.0,0.0,0.025017512,0.001501051,0.0,0.0,0.0,0.002001401,0.0,0.0010007,0.0,0.056039227,0.0,6.5,441.5,362.0,4
995,Solutionised + Artificially over aged,0.0,0.8888,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0015,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.062,0.001,11.0,552.0,490.0,4
996,Solutionised + Artificially over aged,0.0,0.8888,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0015,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.062,0.001,11.0,552.0,490.0,4
997,Solutionised + Artificially over aged,0.0,0.87678911,0.0,0.0,0.0,0.0,0.0,0.001601441,0.015513963,0.0,0.0,0.001751576,0.0,0.0,0.02452207,0.001000901,0.0,0.0,0.0,0.001251126,0.0,0.00050045,0.0,0.077069362,0.0,5.0,472.0,410.0,4
998,Solutionised + Artificially over aged,0.0,0.893625538,0.0,0.0,0.0,0.0,0.0,0.002301611,0.016011208,0.0,0.0,0.002501751,0.0,0.0,0.025017512,0.001501051,0.0,0.0,0.0,0.002001401,0.0,0.0010007,0.0,0.056039227,0.0,7.57,448.0,375.5,4
999,Solutionised + Artificially over aged,0.0,0.893,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,,495.0,435.0,4
1000,Solutionised + Artificially over aged,0.0,0.89785296,0.0,0.0,0.0,0.0,0.0,0.002302187,0.016015214,0.0,0.0,0.001000951,0.0,0.0,0.025023773,0.000500475,0.0,0.0,0.0,0.0007507130000000001,0.0,0.000500475,0.0,0.056053251,0.0,6.0,457.0,383.0,4
1001,Solutionised + Artificially over aged,0.0,0.893625538,0.0,0.0,0.0,0.0,0.0,0.002301611,0.016011208,0.0,0.0,0.002501751,0.0,0.0,0.025017512,0.001501051,0.0,0.0,0.0,0.002001401,0.0,0.0010007,0.0,0.056039227,0.0,7.57,448.0,375.5,4
1002,Solutionised + Artificially over aged,0.0,0.893,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,,495.0,435.0,4
1003,Solutionised + Artificially over aged,0.0,0.8888888890000001,0.0,0.0,0.0,0.0,0.0,0.0002002,0.0230230229999999,0.0,0.0,0.000750751,0.0,0.0,0.022522523,0.000500501,0.0,0.0,0.0,0.000600601,0.0,0.00030030000000000004,0.0,0.062062062,0.001151151,8.65,455.0,386.5,4
1004,Solutionised + Artificially over aged,0.0,0.8780707459999999,0.0,0.0,0.0,0.0,0.0,0.001601041,0.015510082,0.0,0.0,0.00100065,0.0,0.0,0.024515935,0.00100065,0.0,0.0,0.0,0.000750488,0.0,0.000500325,0.0,0.0770500829999999,0.0,6.0,493.5,421.0,4
1005,Solutionised + Artificially over aged,0.0,0.87678911,0.0,0.0,0.0,0.0,0.0,0.001601441,0.015513963,0.0,0.0,0.001751576,0.0,0.0,0.02452207,0.001000901,0.0,0.0,0.0,0.001251126,0.0,0.00050045,0.0,0.077069362,0.0,6.0,493.5,421.0,4
1006,Solutionised + Artificially over aged,0.0,0.893625538,0.0,0.0,0.0,0.0,0.0,0.002301611,0.016011208,0.0,0.0,0.002501751,0.0,0.0,0.025017512,0.001501051,0.0,0.0,0.0,0.002001401,0.0,0.0010007,0.0,0.056039227,0.0,5.0,434.5,355.0,4
1007,Solutionised + Artificially over aged,0.0,0.8814,0.0,0.0,0.0,0.0,0.0,0.0016,0.016,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,,515.0,435.0,4
1008,Solutionised + Artificially over aged,0.0,0.88665,0.0,0.0,0.0,0.0,0.0,0.0004,0.023,0.0,0.0,0.0015,0.0,0.0,0.0225,0.001,0.0,0.0,0.0,0.0012,0.0,0.0006,0.0,0.062,0.00115,11.0,550.0,,4
1009,Solutionised + Artificially over aged,0.0,0.8909,0.0,0.0,0.0,0.0,0.0,0.0005,0.0175,0.0,0.0,0.0015,0.0,0.0,0.0235,0.001,0.0,0.0,0.0,0.0012,0.0,0.0006,0.0,0.062,0.0013,12.0,525.0,455.0,4
1010,Solutionised + Artificially over aged,0.0,0.8909,0.0,0.0,0.0,0.0,0.0,0.0005,0.0175,0.0,0.0,0.0015,0.0,0.0,0.0235,0.001,0.0,0.0,0.0,0.0012,0.0,0.0006,0.0,0.062,0.0013,12.0,525.0,455.0,4
1011,Solutionised + Artificially over aged,0.0,0.8888,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0015,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.062,0.001,10.0,,440.0,4
1012,Solutionised + Artificially over aged,0.0,0.89785296,0.0,0.0,0.0,0.0,0.0,0.002302187,0.016015214,0.0,0.0,0.001000951,0.0,0.0,0.025023773,0.000500475,0.0,0.0,0.0,0.0007507130000000001,0.0,0.000500475,0.0,0.056053251,0.0,6.5,482.5,410.5,4
1013,Solutionised + Artificially over aged,0.0,0.8888888890000001,0.0,0.0,0.0,0.0,0.0,0.0002002,0.0230230229999999,0.0,0.0,0.000750751,0.0,0.0,0.022522523,0.000500501,0.0,0.0,0.0,0.000600601,0.0,0.00030030000000000004,0.0,0.062062062,0.001151151,5.0,479.0,399.5,4
1014,Solutionised + Artificially over aged,0.0,0.9007,0.0,0.0,0.0,0.0,0.0,0.0023,0.016,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0559999999999999,0.0,,525.0,455.0,4
1015,Solutionised + Artificially over aged,0.0,0.895716573,0.0,0.0,0.0,0.0,0.0,0.00020016,0.019015212,0.0,0.0,0.00065052,0.0,0.0,0.020516413,0.00020016,0.0,0.0,0.0,0.0005003999999999,0.0,0.00030024,0.0,0.06204964,0.000850681,6.5,476.0,402.5,4
1016,Solutionised + Artificially over aged,0.0,0.893,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,,525.0,470.0,4
1017,Solutionised + Artificially over aged,0.0,0.892991145,0.0,0.0,0.0,0.0,0.0,0.000250138,0.01750963,0.0,0.0,0.000750413,0.0,0.0,0.023512932,0.000500275,0.000250138,0.0,0.0,0.00060033,0.0,0.000300165,0.0,0.06203411900000001,0.001300715,5.5,465.0,393.0,4
1018,Solutionised + Artificially over aged,0.0,0.8888888890000001,0.0,0.0,0.0,0.0,0.0,0.0002002,0.0230230229999999,0.0,0.0,0.000750751,0.0,0.0,0.022522523,0.000500501,0.0,0.0,0.0,0.000600601,0.0,0.00030030000000000004,0.0,0.062062062,0.001151151,6.0,489.5,427.5,4
1019,Solutionised + Artificially over aged,0.0,0.8888888890000001,0.0,0.0,0.0,0.0,0.0,0.0002002,0.0230230229999999,0.0,0.0,0.000750751,0.0,0.0,0.022522523,0.000500501,0.0,0.0,0.0,0.000600601,0.0,0.00030030000000000004,0.0,0.062062062,0.001151151,7.57,472.0,403.0,4
1020,Solutionised + Artificially over aged,0.0,0.89785296,0.0,0.0,0.0,0.0,0.0,0.002302187,0.016015214,0.0,0.0,0.001000951,0.0,0.0,0.025023773,0.000500475,0.0,0.0,0.0,0.0007507130000000001,0.0,0.000500475,0.0,0.056053251,0.0,6.5,452.0,369.0,4
1021,Solutionised + Artificially over aged,0.0,0.8888888890000001,0.0,0.0,0.0,0.0,0.0,0.0002002,0.0230230229999999,0.0,0.0,0.000750751,0.0,0.0,0.022522523,0.000500501,0.0,0.0,0.0,0.000600601,0.0,0.00030030000000000004,0.0,0.062062062,0.001151151,6.0,468.5,389.5,4
1022,Solutionised + Artificially over aged,0.0,0.880028017,0.0,0.0,0.0,0.0,0.0,0.001500901,0.016009606000000003,0.0,0.0,0.00060036,0.0,0.0,0.022013208,0.0005003,0.0,0.0,0.0,0.0005003,0.0,0.00030018,0.0,0.078547128,0.0,8.5,489.5,417.0,4
1023,Solutionised + Artificially over aged,0.0,0.872,0.0,0.0,0.0,0.0,0.0,0.003,0.021,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07400000000000001,0.0,12.0,579.159588,496.422504,4
1024,Solutionised + Artificially over aged,0.0,0.893625538,0.0,0.0,0.0,0.0,0.0,0.002301611,0.016011208,0.0,0.0,0.002501751,0.0,0.0,0.025017512,0.001501051,0.0,0.0,0.0,0.002001401,0.0,0.0010007,0.0,0.056039227,0.0,8.65,489.5,424.0,4
1025,Solutionised + Artificially over aged,0.0,0.8817,0.0,0.0,0.0,0.0,0.0,0.0023,0.02,0.0,0.0,0.0,0.0,0.0,0.0279999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,,570.0,505.0,4
1026,Solutionised + Artificially over aged,0.0,0.901085706,0.0,0.0,0.0,0.0,0.0,0.0021513979999999,0.015510082,0.0,0.0,0.00060039,0.0,0.0,0.022514635,0.000300195,0.0,0.0,0.0,0.000500325,0.0,0.000300195,0.0,0.057037074000000014,0.0,9.75,479.0,406.5,4
1027,Solutionised + Artificially over aged,0.0,0.901085706,0.0,0.0,0.0,0.0,0.0,0.0021513979999999,0.015510082,0.0,0.0,0.00060039,0.0,0.0,0.022514635,0.000300195,0.0,0.0,0.0,0.000500325,0.0,0.000300195,0.0,0.057037074000000014,0.0,7.5,501.0,428.5,4
1028,Solutionised + Artificially over aged,0.0,0.89945,0.0,0.0,0.0,0.0,0.0,0.00215,0.0155,0.0,0.0,0.0012,0.0,0.0,0.0225,0.0006,0.0,0.0,0.0,0.001,0.0,0.0006,0.0,0.057,0.0,12.0,590.0,,4
1029,Solutionised + Artificially over aged,0.0,0.893625538,0.0,0.0,0.0,0.0,0.0,0.002301611,0.016011208,0.0,0.0,0.002501751,0.0,0.0,0.025017512,0.001501051,0.0,0.0,0.0,0.002001401,0.0,0.0010007,0.0,0.056039227,0.0,6.5,472.0,406.5,4
1030,Solutionised + Artificially over aged,0.0,0.893,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,,550.0,490.0,4
1031,Solutionised + Artificially over aged,0.0,0.892991145,0.0,0.0,0.0,0.0,0.0,0.000250138,0.01750963,0.0,0.0,0.000750413,0.0,0.0,0.023512932,0.000500275,0.000250138,0.0,0.0,0.00060033,0.0,0.000300165,0.0,0.06203411900000001,0.001300715,5.0,489.5,410.0,4
1032,Solutionised + Artificially over aged,0.0,0.88955,0.0,0.0,0.0,0.0,0.0,0.0004,0.0165,0.0,0.0,0.0008,0.0,0.0,0.015,0.0004,0.0,0.0,0.0,0.0006,0.0,0.0006,0.0,0.075,0.00115,8.0,519.0,468.0,4
1033,Solutionised + Artificially over aged,0.0,0.88955,0.0,0.0,0.0,0.0,0.0,0.0004,0.0165,0.0,0.0,0.0008,0.0,0.0,0.015,0.0004,0.0,0.0,0.0,0.0006,0.0,0.0006,0.0,0.075,0.00115,8.0,519.0,468.0,4
1034,Solutionised + Artificially over aged,0.0,0.8888888890000001,0.0,0.0,0.0,0.0,0.0,0.0002002,0.0230230229999999,0.0,0.0,0.000750751,0.0,0.0,0.022522523,0.000500501,0.0,0.0,0.0,0.000600601,0.0,0.00030030000000000004,0.0,0.062062062,0.001151151,5.25,517.5,448.5,4
1035,Solutionised + Artificially over aged,0.0,0.8817,0.0,0.0,0.0,0.0,0.0,0.0023,0.02,0.0,0.0,0.0,0.0,0.0,0.0279999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,,570.0,505.0,4
1036,Solutionised + Artificially over aged,0.0,0.87656977,0.0,0.0,0.0,0.0,0.0,0.0,0.017511382,0.0,0.0,0.000750488,0.0,0.0,0.022514635,0.00100065,0.0,0.0,0.0,0.00060039,0.0,0.0,0.0,0.081052684,0.0,9.115,606.5,541.5,4
1037,Solutionised + Artificially over aged,0.0,0.893625538,0.0,0.0,0.0,0.0,0.0,0.002301611,0.016011208,0.0,0.0,0.002501751,0.0,0.0,0.025017512,0.001501051,0.0,0.0,0.0,0.002001401,0.0,0.0010007,0.0,0.056039227,0.0,7.57,496.5,427.5,4
1038,Solutionised + Artificially over aged,0.0,0.893625538,0.0,0.0,0.0,0.0,0.0,0.002301611,0.016011208,0.0,0.0,0.002501751,0.0,0.0,0.025017512,0.001501051,0.0,0.0,0.0,0.002001401,0.0,0.0010007,0.0,0.056039227,0.0,7.57,496.5,427.5,4
1039,Solutionised + Artificially over aged,0.0,0.8888888890000001,0.0,0.0,0.0,0.0,0.0,0.0002002,0.0230230229999999,0.0,0.0,0.000750751,0.0,0.0,0.022522523,0.000500501,0.0,0.0,0.0,0.000600601,0.0,0.00030030000000000004,0.0,0.062062062,0.001151151,7.57,507.0,448.5,4
1040,Solutionised + Artificially over aged,0.0,0.880028017,0.0,0.0,0.0,0.0,0.0,0.001500901,0.016009606000000003,0.0,0.0,0.00060036,0.0,0.0,0.022013208,0.0005003,0.0,0.0,0.0,0.0005003,0.0,0.00030018,0.0,0.078547128,0.0,12.4,573.5,529.5,4
1041,Solutionised + Artificially over aged,0.0037,0.9344,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0003,0.0,0.0116,0.0036,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0013,11.0,610.0,440.0,3
1042,Solutionised + Artificially over aged,0.0037,0.9344,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0003,0.0,0.0116,0.0036,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0013,11.0,610.0,440.0,3
1043,Solutionised + Artificially over aged,0.0,0.8868868870000001,0.0,0.0,0.0,0.0,0.0,0.0002002,0.022022022,0.0,0.0,0.000750751,0.0,0.0,0.023523524,0.000500501,0.0,0.0,0.0,0.000600601,0.0,0.00030030000000000004,0.0,0.064064064,0.001151151,4.5,559.0,500.0,4
1044,Solutionised + Artificially over aged,0.0,0.88465,0.0,0.0,0.0,0.0,0.0,0.0004,0.022,0.0,0.0,0.0015,0.0,0.0,0.0235,0.001,0.0,0.0,0.0,0.0012,0.0,0.0006,0.0,0.064,0.00115,8.0,579.0,538.0,4
1045,Solutionised + Artificially over aged,0.0,0.88465,0.0,0.0,0.0,0.0,0.0,0.0004,0.022,0.0,0.0,0.0015,0.0,0.0,0.0235,0.001,0.0,0.0,0.0,0.0012,0.0,0.0006,0.0,0.064,0.00115,8.0,579.0,538.0,4
1046,Solutionised + Artificially over aged,0.0,0.8727418309999999,0.0,0.0,0.0,0.0,0.0,0.00020017,0.023019567,0.0,0.0,0.000750638,0.0,0.0,0.02051744,0.000250213,0.0,0.0,0.0,0.000500425,0.0,0.000300255,0.0,0.080068058,0.001651404,9.0,607.0,583.5,4
1047,Solutionised + Artificially over aged,0.0,0.87085,0.0,0.0,0.0,0.0,0.0,0.0004,0.023,0.0,0.0,0.0015,0.0,0.0,0.0205,0.0005,0.0,0.0,0.0,0.001,0.0,0.0006,0.0,0.08,0.00165,7.0,614.0,593.0,4
1048,Solutionised + Artificially over aged,0.0,0.87085,0.0,0.0,0.0,0.0,0.0,0.0004,0.023,0.0,0.0,0.0015,0.0,0.0,0.0205,0.0005,0.0,0.0,0.0,0.001,0.0,0.0006,0.0,0.08,0.00165,7.0,614.0,593.0,4
1049,Solutionised + Artificially over aged,0.0,0.87085,0.0,0.0,0.0,0.0,0.0,0.0004,0.023,0.0,0.0,0.0015,0.0,0.0,0.0205,0.0005,0.0,0.0,0.0,0.001,0.0,0.0006,0.0,0.08,0.00165,,,620.0,4
1050,Solutionised + Artificially over aged,0.0,0.8868868870000001,0.0,0.0,0.0,0.0,0.0,0.0002002,0.022022022,0.0,0.0,0.000750751,0.0,0.0,0.023523524,0.000500501,0.0,0.0,0.0,0.000600601,0.0,0.00030030000000000004,0.0,0.064064064,0.001151151,8.0,587.5,551.5,4
1051,Solutionised + Artificially over aged,0.0,0.8727418309999999,0.0,0.0,0.0,0.0,0.0,0.00020017,0.023019567,0.0,0.0,0.000750638,0.0,0.0,0.02051744,0.000250213,0.0,0.0,0.0,0.000500425,0.0,0.000300255,0.0,0.080068058,0.001651404,8.0,618.5,584.5,4
1052,Solutionised + Artificially over aged,0.0,0.984992496,0.0,0.0,0.0,0.0,0.0,0.00050025,0.00050025,0.0,0.0,0.001750875,0.0,0.0,0.006753377,0.00050025,0.0,0.0,0.0,0.004002001,0.0,0.00050025,0.0,0.00050025,0.0,9.15,261.0,240.5,3
1053,Solutionised + Artificially over aged,0.0,0.9774,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.0,0.005,0.0,0.0,0.0045,0.002,0.0,0.0,0.0,0.0081,0.0,0.0,0.0,0.0,0.0,,,152.0,3
1054,Solutionised + Artificially over aged,0.0,0.9749,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.0,0.005,0.0,0.0,0.0045,0.002,0.0,0.0,0.0,0.0106,0.0,0.0,0.0,0.0,0.0,,,168.0,3
1055,Solutionised + Artificially over aged,0.0,0.9716,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.0,0.005,0.0,0.0,0.0045,0.002,0.0,0.0,0.0,0.0139,0.0,0.0,0.0,0.0,0.0,,,205.0,3
1056,Solutionised + Artificially over aged,0.0,0.9699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0276,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0014,6.0,387.0,301.0,3
1057,Solutionised + Artificially over aged,0.0,0.9699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0276,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0014,6.0,387.0,301.0,3
1058,Solutionised + Artificially over aged,0.0,0.9508,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.002,0.0,0.025,0.0069999999999999,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0012,6.0,534.0,482.0,3
1059,Solutionised + Artificially over aged,0.0,0.9508,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.002,0.0,0.025,0.0069999999999999,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0012,8.0,638.0,517.0,3
1060,Solutionised + Artificially over aged,0.0,0.9462,0.0,0.0,0.0,0.0,0.0,0.0,0.0289999999999999,0.0,0.0,0.0,0.0,0.022,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,8.0,550.0,490.0,3
1061,Solutionised + Artificially over aged,0.0,0.9462,0.0,0.0,0.0,0.0,0.0,0.0,0.0289999999999999,0.0,0.0,0.0,0.0,0.022,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,8.0,550.0,490.0,3
1062,Solutionised + Artificially over aged,0.0,0.945699,0.0,1e-06,0.0,0.0,0.0,0.0,0.0245,0.0,0.0,0.0007,0.0,0.016,0.00225,0.003,0.0,0.0,0.0,0.0005,0.0,0.001,0.0,0.0055,0.00085,10.0,400.0,345.0,3
1063,Solutionised + Artificially over aged,0.0,0.945699,0.0,1e-06,0.0,0.0,0.0,0.0,0.0245,0.0,0.0,0.0007,0.0,0.016,0.00225,0.003,0.0,0.0,0.0,0.0005,0.0,0.001,0.0,0.0055,0.00085,10.0,400.0,345.0,3
1064,Solutionised + Artificially over aged,0.0,0.945,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,405.0,310.0,3
1065,Solutionised + Artificially over aged,0.0,0.945,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,545.0,386.0,3
1066,Solutionised + Artificially over aged,0.0,0.944849,0.0,1e-06,0.0,0.0,0.0,0.0,0.0245,0.0,0.0,0.0007,0.0,0.016,0.00225,0.003,0.0,0.0,0.0,0.0005,0.0,0.001,0.0,0.0055,0.0017,10.0,400.0,345.0,3
1067,Solutionised + Artificially over aged,0.0,0.9428,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.001,0.0,0.026,0.009000000000000001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0012,6.0,581.0,637.0,3
1068,Solutionised + Artificially over aged,0.0,0.9428,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.001,0.0,0.026,0.009000000000000001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0012,12.0,697.0,574.0,3
1069,Solutionised + Artificially over aged,0.0,0.935,0.0,0.0,0.005,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,406.790663,310.264065,3
1070,Solutionised + Artificially over aged,0.0,0.934,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,482.63299000000006,448.159205,3
1071,Solutionised + Artificially over aged,0.0,0.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0215,0.0,0.0,0.003,0.0,0.02,0.015,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.0,0.0025,0.001,8.0,481.0,425.0,3
1072,Solutionised + Artificially over aged,0.0,0.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0215,0.0,0.0,0.003,0.0,0.02,0.015,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.0,0.0025,0.001,14.0,610.0,483.0,3
1073,Solutionised + Artificially over aged,0.0,0.932,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0012,0.0,0.0,0.0104,0.0022,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0507,0.0012,8.6,440.96,413.4,4
1074,Solutionised + Artificially over aged,0.0,0.932,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0012,0.0,0.0,0.0104,0.0022,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0507,0.0012,8.6,440.96,413.4,4
1075,Solutionised + Artificially over aged,0.0,0.9251,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0014,0.0,0.0,0.0278,0.0023,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0401,0.001,8.0,509.86,475.41,4
1076,Solutionised + Artificially over aged,0.0,0.9251,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0014,0.0,0.0,0.0278,0.0023,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0401,0.001,8.0,509.86,475.41,4
1077,Solutionised + Artificially over aged,0.004,0.9236,0.0,0.0,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.013,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,10.0,646.0,630.0,3
1078,Solutionised + Artificially over aged,0.004,0.9236,0.0,0.0,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.013,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,10.0,646.0,630.0,3
1079,Solutionised + Artificially over aged,0.0,0.861,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0005,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.087,0.0,11.0,499.0,441.0,4
1080,Solutionised + Artificially over aged,0.0,0.861,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0005,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.087,0.0,11.0,499.0,441.0,4
1081,Solutionised + Artificially over aged,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069999999999999,0.0,0.0,0.0,0.0,0.0069999999999999,0.0,0.0,0.0,0.0,0.0,6.0,330.948336,,3
1082,Solutionised + Artificially over aged,0.0,0.98075,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0035,0.0,0.0,0.00675,0.001,0.0,0.0,0.0,0.004,0.0,0.001,0.0,0.001,0.0,11.0,250.0,,3
1083,Solutionised + Artificially over aged,0.0,0.9795,0.0,0.0,0.0,0.0,0.0,0.002,0.0025,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,15.0,379.211635,358.5273640000001,3
1084,Solutionised + Artificially over aged,0.0,0.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,0.0,0.0,0.0002,0.0,0.0205,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0002,0.0,0.0001,0.0012,11.0,589.0,552.0,3
1085,Solutionised + Artificially over aged,0.0,0.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,0.0,0.0,0.0002,0.0,0.0205,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0002,0.0,0.0001,0.0012,14.0,642.0,587.0,3
1086,Solutionised + Artificially over aged,0.0,0.934,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,448.159205,413.68542,3
1087,Solutionised + Artificially over aged,0.0,0.9334,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,10.0,455.0,350.0,3
1088,Solutionised + Artificially over aged,0.0,0.9315,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0015,10.0,455.053962,351.632607,3
1089,Solutionised + Artificially over aged,0.0,0.927963982,0.0,0.0,0.0,0.0,0.0,0.00050025,0.043521761,0.0,0.0,0.002501251,0.0,0.0,0.015007504,0.0060030019999999,0.0,0.0,0.0,0.002501251,0.0,0.000750375,0.0,0.001250625,0.0,4.5,445.0,396.5,3
